ASHER AUTOMOTIVE LLC.,63091 HWY 101,COOS BAY,OR,97420,USA,5412672127,43.3561534344871,-124.210671616438
ASHLAND AUTO AND AG,509 DOUGLAS DRIVE,ASHLAND,MO,65010,USA,5734880111,38.7707760526394,-92.2535578178504
"ASHLAND AUTO PARTS, INC.",1952 HWY 66,ASHLAND,OR,97520,USA,5414880803,42.18501,-122.68008
ASHLAND AUTO SUPPLY,11 MAIN ST,ASHLAND,ME,04732,USA,2074356940,46.6262549985818,-68.4018750056774
ASK CARQUEST OF DELTA,266 W MAIN,DELTA,UT,84624,USA,4358645932,39.3524649666413,-112.580726963548
ATELIER MECANIQUE HARRICANA INC.,"42, ROUTE 111 OUEST",AMOS,QC,J9T 1X7,CAN,8197323222,48.57217,-78.1324099
ATKINSONS AUTO PARTS,3605 EVANS MILL ROAD,PAGELAND,SC,29728,USA,8436725154,34.759153609231,-80.3788641245526
ATLAS AUTO PARTS,531 SECOND LINE E,SAULT STE MARIE,ON,P6B 4K2,CAN,7052546615,46.53767,-84.32442
ATTICA AUTO SUPPLY,59 MARKET ST,ATTICA,NY,14011,USA,5855912464,42.86527,-78.28495
AUTO BARN,377 TALBOT ST N,ESSEX,ON,N8M2W3,CAN,5197769885,42.18356,-82.83184
AUTO ELECTRIC SALES,614 MOORE SW,ARDMORE,OK,73401,USA,5802238000,34.16383,-97.13748
AUTO MART,PO BOX 450,HINDMAN,KY,41822,USA,6067855404,37.3392028808594,-82.9803695678711
AUTO MART AUTO & OUTDOOR EQUIP.,804 W BANKHEAD ST.,NEW ALBANY,MS,38652,USA,6625342258,0,0
AUTO PARTES BAJA - CHAPULTEPEC,BLVD LAZARO CARDENAS #281 PARQUE INDUSTRIAL,ENSENADA,BC,22880,MEX,(646) 182-1181,0,0
AUTO PARTES BAJA - DELANTE,AV DELANTE #109-A,ENSENADA,BC,22880,MEX,(646) 176-3550,0,0
AUTO PARTES BAJA - MEXICO,AV MEXICO Y  PRIMER AYUNTAMIENTO #162,ENSENADA,BC,22880,MEX,(646) 173-4411,0,0
AUTO PARTES BAJA -9NA,CALLE NUEVE Y ALVARADO #901,ENSENADA,BC,22880,MEX,(646) 178-2554,0,0
AUTO PARTES BAJA S.A DE C.V,BLVD ESTANCIA #179,FRACC ACAPULCO,BC,22890,MEX,,0,0
AUTO PARTES JOSE MONTOYA EXPORT,BOULEVARD ESTANCIA #179,FRACC ACAPULCO,BC,22890,MEX,,0,0
AUTO PARTES TKT,CALLE 3 AVE 26 NO 2598,AGUA PRIETA,SO,85608,MEX,(633) 338-0652,31.3311851,-109.5685698
AUTO PARTES TKT 2,CARRETER A JANOS AVE 34,AUGA PRIETA,SO,85608,MEX,(633) 331-2135,43.4769706726074,-0.382129997014999
AUTO PARTES Y EQUIPOS GENUINOS S.A. DE C.V.,BLVD. BENITO JUAREZ #2501-B,PLAYAS DE ROSARITO,BC,22710,MEX,,0,0
AUTO PARTES Y EQUIPOS GENUINOS S.A. DE C.V.,BLVD. AGUA CALIENTE,TIJUANA,BC,22000,MEX,(664) 634-0380,32.52282,-117.02736
AUTO PARTS AND EQUIPMENT,911 SAN JUAN BLVD,FARMINGTON,NM,87401,USA,5053251764,36.73024,-108.19456
AUTO PARTS CO.,1345 SOUTH LOOP,STEPHENVILLE,TX,76401,USA,2549653030,32.2054835792763,-98.2089825926243
AUTO PARTS COMPANY,0990 N 00EW TOWNLINE ROAD,LAGRANGE,IN,46761,USA,2604637530,41.6495849994729,-85.4250300306585
AUTO PARTS EXPERTS,13611 HWY 181 S,SAN ANTONIO,TX,78223,USA,(210) 633-0366,29.28498,-98.34476
"AUTO PARTS OF BEAUFORT, INC.",36 ROBERT SMALLS PARKWAY,BEAUFORT,SC,29906,USA,8435243900,32.4174653968845,-80.7454242273683
"AUTO PARTS OF ESTILL, INC.",152 E RAILROAD AVENUE,ESTILL,SC,29918,USA,8036252500,32.7570050000009,-81.2412249999065
"AUTO PARTS OF RIDGELAND, INC.",11059 N JACOB SMART BLVD,RIDGELAND,SC,29936,USA,8437264544,32.4948096641075,-80.9747134517857
"AUTO PARTS OF STATESBORO, INC.",2122 NORTHSIDE DR EAST,STATESBORO,GA,30458,USA,9127649154,32.4555638915327,-81.7803790716551
"AUTO PARTS OF SUMTER, INC.",816 S GUIGNARD DR,SUMTER,SC,29150,USA,8037781841,33.89758,-80.35385
AUTO PARTS OUTLET,6 WEST LIBERTY,GREENCASTLE,IN,46135,USA,7656532671,39.646210000021,-86.86834
AUTO PARTS PLUS,AIRPORT ROAD,BOTTLE CREEK,TC,00000,BWI,6499467184,-28.7798099517822,152.64729309082
AUTO PARTS SALES,PO BOX 77,LEOTI,KS,67861,USA,6203754312,38.4814414978027,-101.35767364502
AUTOMASTER OF SANDY CREEK,6057 SOUTH MAIN ST,SANDY CREEK,NY,13145,USA,3153876211,43.6353497313081,-76.0889392015058
AUTOMOTIVE SUPPLY COMPANY,237 S. WILSON,VINITA,OK,74301,USA,9182565600,36.6277078702086,-95.1608847532447
AUTOMOTIVE VILLAGE LTD,929 PERTH MAIN STREET,PERTH ANDOVER,NB,E7H 2X1,CAN,5062736825,46.7390962,-67.6989615
AVERY AUTO PARTS,419 5TH STREET,CLAY CENTER,KS,67432,USA,7856322104,39.37162,-97.12648
AWI 1 ACCOUNT AT BAK DC,,,XX,,USA,,39.4959144592285,-98.9899826049805
AWI 2 ACCOUNT AT BAK DC,,,XX,,USA,,39.4959144592285,-98.9899826049805
AYERS AUTO SUPPLY,825 COMMERCIAL,ATCHISON,KS,66002,USA,9133676274,39.5618332524177,-95.1146569647804
B & C ENGINE SERVICE,PO BOX 110,CICERO,IN,46034,USA,3179844931,40.1277694702148,-86.0157470703125
B AND B AUTO AND FARM SUPPLY,264 W AUSTIN,GIDDINGS,TX,78942,USA,9795423615,30.1831600157658,-96.9388699964714
B AND B PERFORMANCE,28 PORTLAND STREET,FRYEBURG,ME,04037,USA,2079351350,44.0081746378174,-70.9544832232002
B AND C AUTO PARTS / BRANNON A.P,814 RIVER FALLS STREET,ANDALUSIA,AL,36420,USA,3342228451,31.3145216711666,-86.4947568171544
B AND D,205 S FRONT ST,HUMESTON,IA,50123,USA,6418774971,40.8575475,-93.49942
B AND D AUTO PARTS,28 HAZEL STREET,BONNE TERRE,MO,63628,USA,5733580538,37.9240578173189,-90.5442368685129
B AND D AUTO PARTS,9914-B LEWIS DR,DAMASCUS,MD,20872,USA,3012530066,39.2529296875,-77.2079162597656
B AND W AUTO PARTS,430 SOUTH BLVD,BREWTON,AL,36427,USA,2518677726,31.1033599999954,-87.0727200000695
B AND W AUTO SUPPLY,828 E GRAND RIVER,PORTLAND,MI,48875,USA,5176474171,42.868858443503,-84.8967111048915
B AND Z AUTO PARTS,424 W MAIN STREET,RIPON,CA,95366,USA,2095992185,37.7394550006758,-121.133499999973
B MAN SERVICES INC,913A WEST THIRD STREET,PEMBROKE,NC,28372,USA,9105212827,34.6865009590569,-79.20769595175
BABBITT CARQUEST AUTO PARTS,3169 HWY 21,BABBITT,MN,55706,USA,2188273730,47.68954,-92.01612
"BACON'S EQUIPMENT, INC - AP DIV",29 GOSHEN ROAD,WILLIAMSBURG,MA,01096,USA,4132683051,42.3999927022293,-72.744188396548
BALLARD PARTS SERVICE COMPANY,1188 JOHN C. CALHOUN DR.,ORANGEBURG,SC,29115,USA,8035341151,0,0
BARBERO AUTO AND AG INC.,119 WEST WILSON,BROADUS,MT,59317,USA,4064362373,45.4446050005812,-105.410275000032
BARONS AUTO PARTS INC.,2150 S. UNION AVENUE,BAKERSFIELD,CA,93307-4156,USA,6618345155,35.32611,-119.00285
BASIN AUTO SUPPLY,322 EAST MAIN STREET,VERNAL,UT,84078,USA,4357893373,40.4557249545259,-109.528169998439
BASIN HARDWARE CARQUEST,441 CAMELIA,ROYAL CITY,WA,99357,USA,5093462275,46.8999731934038,-119.622088839035
BAY AUTO PARTS,346 US 41 SOUTH,BARAGA,MI,49908,USA,9063536685,46.7868376879352,-88.4775583856833
BCS TRUCK & AUTO - CARQUEST,P.O. BOX 1858,JENA,LA,71342,USA,3189922886,31.6877746582031,-92.1323471069336
BEARDSLEE AUTOMOTIVE AND SPL,MAIL TO:120 LENA DRIVE,CRANE,TX,79731,USA,4325582370,0,0
BEAU'S AUTO PARTS,85 N. MAIN STREET,BEAVER,UT,84713,USA,4354382347,38.2761850006764,-112.641244703662
BELGRADE AUTO PARTS INC,109 W. MAIN,BELGRADE,MT,59714,USA,4063887660,45.7784350081485,-111.181459989945
BELL AUTO SUPPLY,1407 E MAIN,OTTAWA,OH,45875,USA,4195235698,41.0192750293778,-84.0338050004031
BERGERONS AUTOMOTIVE PARTS INC,118 N HOLLYWOOD RD,HOUMA,LA,70364,USA,9858760672,29.6159789071542,-90.7112841714695
BERNIES PARTS PLACE,HWY 54 E MAIN STREET,FORDSVILLE,KY,42343,USA,2702763611,37.6341,-86.71228
BERRYVILLE AUTO PARTS,111 WEST MAIN STREET,BERRYVILLE,VA,22611,USA,5409551292,39.1514264202835,-77.9820029788742
BEST AUTO PARTS,1805 WATER ST,KERRVILLE,TX,78028,USA,8302573544,30.0354600000136,-99.1360099996912
BESTWAY AUTO SUPPLY,153 TALBOT STREET EAST,AYLMER,ON,N5H 1H3,CAN,5197652800,42.7730979,-80.9802275
BETHANY AUTO PARTS,13 ATLANTIC AVE,OCEAN VIEW,DE,19970,USA,3025390555,38.5452049637793,-75.0969050000793
BIG LAKE AUTO PARTS INC,211 SECOND STREET,BIG LAKE,TX,76932,USA,3258842421,31.19187,-101.46332
"BILLERICA AUTO PARTS, INC.",308 BOSTON ROAD,BILLERICA,MA,01862,USA,9786676778,42.5635299682617,-71.2709884643555
BINNEY AUTO PARTS,114 N MICHIGAN,BIG RAPIDS,MI,49307,USA,2317967661,43.698925,-85.48154
"BISHOPVILLE PARTS, INC.",P.O. BOX 228,BISHOPVILLE,SC,29010,USA,8034845408,34.2185287475586,-80.2480621337891
BLANKENSHIP AUTO PARTS,217 WEST CHURCH ST,LEXINGTON,TN,38351,USA,7319688171,35.6523532635187,-88.3952079636315
BLOOMFIELD AUTO PARTS LLC,204 E FRANKLIN,BLOOMFIELD,IA,52537,USA,6416643991,40.75032,-92.41325
BLUEBERRY HEEL INVESTMENTS LLC,1524 HOBBTON HIGHWAY,CLINTON,NC,28328,USA,9105921444,35.0209500000016,-78.3270199998875
BOBBYS AUTO PARTS,4767 S MAIN ST   PO BOX 326,SHALLOTTE,NC,28459,USA,9107546619,33.97289,-78.38532
BOBS AUTO AND TRACTOR,306A SPARROW ST,LAKE PROVIDENCE,LA,71254,USA,3185592313,32.8022664821265,-91.170713978327
BOBS AUTO PARTS,1504 NORTH B STREET,ELWOOD,IN,46036,USA,7655520821,40.27905,-85.84154
BOBS AUTO PARTS,511 MILWAUKEE STREET,KEWAUNEE,WI,54216,USA,9203883024,44.45786,-87.50346
BOBS SERVICE CENTER,1070 NE 130 AVE,CLAFLIN,KS,67525,USA,6205873326,38.5508988865208,-98.5776840989313
BORDELEAU ET FRERE INC.,"1133, BOUL. MARCOTTE",ROBERVAL,QC,G8H 2B5,CAN,4182750554,48.52331,-72.2302
BOULDER CREEK AUTO PARTS,831-338-2147,BOULDER CREEK,CA,95006,USA,8313382147,37.1236381530762,-122.118965148926
BOYNE CITY,1311 BOYNE AVENUE,BOYNE CITY,MI,49712,USA,2315826583,45.20621,-84.99127
BRACKETT AUTO PARTS,592 W. POINTE TREMBLE ROAD,ALGONAC,MI,48001,USA,8107949357,42.613805000488,-82.5399849999193
BRADFORD AUTO PARTS,P.O.BOX 365,PINE HILL,AL,36769,USA,3349634419,31.9913291931152,-87.5777435302734
BREMEN CARQUEST AUTO PARTS,1231 WEST PLYMOUTH,BREMEN,IN,46506,USA,5745465356,41.4465094084331,-86.1519449911519
BRIDGER AUTO PARTS INC.,213 S. MAIN STREET,BRIDGER,MT,59014,USA,4066623282,45.29443,-108.91375
BRIDGERLAND CARQUEST,24 MEADOW STREET,URIE,WY,82939,USA,3077862400,41.327028335425,-110.300099878646
BRIGHTON AUTO & INDUSTRIAL SUPPL,140 PRINCE EDWARD ST,BRIGHTON,ON,K0K 1H0,CAN,6134753685,44.0341499,-77.73397
"BRITTS AUTOMOTIVE, LLC",168 LAKE ROAD,MANSFIELD,LA,71052,USA,3188725561,32.0466197722363,-93.6900701820994
BRODHEADSVILLE AUTO PARTS,523 MARION LN,BRODHEADSVILLE,PA,18322,USA,5709921188,40.9252090361045,-75.3996777046507
BROOKINGS CARQUEST,820 22ND AVE S,BROOKINGS,SD,57006,USA,6056926298,44.2763100000001,-96.7683150000817
BROOKS AUTO SERVICE,1435 TATE ROAD,BOLIVAR,TN,38008,USA,7316585138,35.26644,-89.00927
BROOKS MOTOR CO,P.O. BOX 1079,STRATFORD,TX,79084,USA,8063962631,36.3337211608887,-102.067253112793
BROWN MCMURTRY IMPLEMENT,303 LONE STAR,SILVERTON,TX,79257,USA,(806) 823-2441,34.474185,-101.298345
BROWN MOTOR PARTS INC,5285 RIVER ROAD WEST,GOOCHLAND,VA,23063,USA,8044574495,37.735608480952,-78.0541854768279
BROWN'S POWER & EQUIPMENT INC,1400 NORTH US HIGHWAY 87,TULIA,TX,79088,USA,8069954148,34.5499570032944,-101.781708101481
BROWN'S REPAIR & AUTO PARTS,2167 T AVE,CLARINDA,IA,51632,USA,7125424692,40.73039,-95.0085
BRUNTON MOTOR PARTS,510 BROAD ST,BELOIT,WI,53511,USA,6083650104,42.49818,-89.0332
BUCKEYE - BINGHAM CARQUEST,710 NORTH 195TH AVENUE,BUCKEYE,AZ,85326,USA,6238531000,33.45553,-112.47944
BUELLTON AUTO PARTS,613 AVENUE OF FLAGS,BUELLTON,CA,93427,USA,8056883518,34.613505000005,-120.193725000023
BULLOCK'S TIRE AND AUTO,2021 MEMORIAL HWY,SHAVERTOWN,PA,18708,USA,5706752197,41.3256696851613,-75.945054803151
BUXTON'S CARQUEST OF HATTIESBURG,415 BROADWAY,HATTIESBURG,MS,39401,USA,6015458181,31.316460000028,-89.3042350000181
"BUY RIGHT, INC",4747 HWY 31,RACINE,WI,53405,USA,2626811900,42.78093,-87.83559
BWK AUTO PARTS LLC,410 SOUTH 4TH ST / PO BOX 602,MORTON,MS,39117,USA,6017326313,0,0
BY PASS AUTO PARTS,92 HWY 64 WEST,HAYESVILLE,NC,28904,USA,8283896318,35.0349491309851,-83.8254846877259
BY PASS AUTOMOTIVE,HWY 25 70,MARSHALL,NC,28753,USA,8286492540,35.803685,-82.659674999999993
C & B PARTS SUPPLY,1031 N POPLAR,CENTRALIA,IL,62801,USA,6185334181,38.53983,-89.13061
C & C AUTO PARTS,P.O. BOX 70,STEELVILLE,MO,65565,USA,5737752361,37.9719047546387,-91.3563232421875
C & J AUTO AND MACHINE INC,123 MAIN ST - PO BOX 28,LOYAL,WI,54446,USA,7152558543,44.726975,-90.49608
C AND C AUTO PARTS,7606 FLORISSANT ROAD,NORMANDY,MO,63121,USA,3143814700,38.7056699945758,-90.2973500106171
C AND M AUTO EAST TROY,2533 MAIN STREET,EAST TROY,WI,53120,USA,2626427949,42.7853691426329,-88.4059136191267
C AND M AUTO MUKWONAGO,945 MAIN STREET,MUKWONAGO,WI,53149,USA,2623634057,42.8603849991205,-88.3322300184714
C AND S INCORPORATED,300 W 1ST,PORTALES,NM,88130,USA,5753591295,34.1863202778788,-103.337760300574
C AND S MOTOR PARTS INC,908 S MAIN,LOVINGTON,NM,88260,USA,5753962808,32.9181031962174,-103.335347544642
C AND T AUTO,PO BOX 1090,IRAAN,TX,79744-1090,USA,4326392189,30.9109153747559,-101.900466918945
C. P. PHELPS INC-TULARE,1010 S BLACKSTONE,TULARE,CA,93274,USA,5596861591,36.2088700005751,-119.331014975226
CAMPBELL AUTO SUPPLY LLC,215 NORTH LAKE AVENUE,CRANDON,WI,54520,USA,7154783301,45.57088,-88.90387
CANTON AUTO SUPPLY INC.,301 TROY STREET,CANTON,PA,17724,USA,5706738538,41.6581102982463,-76.8537176242645
CAP ACCOUNT AT BAK DC,,,XX,,USA,,39.4959144592285,-98.9899826049805
"CAPS AUTO, TRUCK & AG.",787 12TH STREET NORTH,VALE,OR,97918,USA,5414732119,43.9830249998328,-117.238104975929
CAR PARTS AND EQUIPMENT,2826 BROADWAY,GALVESTON,TX,77550,USA,4097634382,29.29832000121,-94.7983200008374
CAR PARTS CENTER BAY ST LOUIS,1111 HWY 90,BAY ST LOUIS,MS,39520,USA,2284676502,30.31262,-89.36039
CARAVAN AUTO PARTS & REPAIR SHOP,1404 PINE PEACE,ST JOHN,VI,00830,VI ,3407794800,0,0
CARLINVILLE CARQUEST,270 NORTH BROAD STREET,CARLINVILLE,IL,62626,USA,2176549661,39.282994,-89.88198
CARLS AUTO PARTS,30 RIVER ROAD,LINCOLN,ME,04457,USA,2077946778,45.3538500218865,-68.5326099804253
CARLSON AUTO BODY & REPAIR LLC,540 HIGH STREET,ROCKWELL CITY,IA,50579,USA,7122975517,42.39928,-94.63559
CARQUEST,11188A MAPLE RIDGE RD,MEDINA,NY,14103,USA,5857989740,43.2070520504205,-78.3935748535865
CARQUEST,11948 ON41,NORTHBROOK,ON,K0H 2G0,CAN,6133362923,42.1305885314941,-87.83154296875
CARQUEST,1011 WEST 7TH ST,CLOVIS,NM,88101,USA,5757692193,34.4043200820141,-103.245877513651
CARQUEST,1607 DU PONT SUD,ALMA,QC,G8B 6N3,CAN,4186691994,48.52615,-71.65191
CARQUEST,100 CHARLES STREET WEST,ARTHUR,ON,N0G 1A0,CAN,5198482531,43.83069,-80.53641
CARQUEST,655 CALIFORNIA AVE SUITE A,WAHIAWA,HI,96786,USA,8086222678,21.4971500000074,-158.026720000007
CARQUEST,60 POHAKU STREET,HILO,HI,96720,USA,8087478262,19.7030949887019,-155.063970000276
CARQUEST,45-618 KAM HIGHWAY,KANEOHE,HI,96744,USA,8082359600,21.381124,-157.783389
CARQUEST,74-5583 LUHIA STREET,KAILUA-KONA,HI,96740,USA,8083295008,19.6477,-155.9984
CARQUEST,1901 SOUTH KINGS STREET,HONOLULU,HI,96826,USA,8089414100,21.29498,-157.83125
CARQUEST,1914 REPUBLICAN STREET STE. A,HONOLULU,HI,96819,USA,8088395220,21.32578,-157.88419
CARQUEST,212 S MAIN STREET,AURORA,MN,55705,USA,2182292144,47.5256069047451,-92.2376174546025
CARQUEST,25 PLANCHET RD UNIT 7,CONCORD,ON,L4K 2C5,CAN,9056694040,43.82051,-79.49858
CARQUEST,403 S LAUREL STREET,SPRINGFIELD,GA,31329,USA,9127546431,32.3629053368052,-81.3066204274401
CARQUEST,801 8TH ST NORTH,NORTHWOOD,IA,50459,USA,6413242112,43.45301,-93.22045
CARQUEST,305 SW FIRST ST,MADISON,SD,57042,USA,6052563592,44.0039750021674,-97.1146950001783
CARQUEST,309 FAXON RD NORTH,NORWOOD,MN,55368,USA,9524672500,44.77002,-93.92078
CARQUEST,2618 PAUL BUNYAN DRIVE NW,BEMIDJI,MN,56601,USA,2187513838,47.496398,-94.917816
CARQUEST,805 13TH AVE SE,DYERSVILLE,IA,52040,USA,5638758905,42.47399,-91.11517
CARQUEST,107 E. STUART DRIVE,GALAX,VA,24333,USA,2762368420,36.66657,-80.92553
CARQUEST,424 WESTERN AVENUE,AUGUSTA,ME,04330,USA,2076234771,44.3204650152253,-69.8261699915217
CARQUEST,105 HIGH STREET,BELFAST,ME,04915,USA,2073381880,44.4258456977885,-69.0059304394984
CARQUEST,128 B NORTH MARINE CORPS DR,TAMUNING,GU,96913,GU ,6716494283,0,0
CARQUEST,50 PARK ST,ROCKLAND,ME,04841,USA,2075948493,44.101530000064,-69.1254646789309
CARQUEST,4 STRAWBERRY LANE,ROCKPORT,ME,04856,USA,2072368584,44.18711,-69.09482
CARQUEST,4070 US HWY 378 WEST,MCCORMICK,SC,29835,USA,8648522639,33.89604,-82.31181
CARQUEST,645 BRIDGE STREET,BATHURST,NB,E2A 1W9,CAN,5065482020,47.6134609,-65.6339281
CARQUEST,426 MARA ROAD,BEAVERTON PO BOX 799,ON,L0K 1A0,CAN,7054267326,44.43421,-79.15241
CARQUEST,714 RUE DE MARTIGNY OUEST,ST JEROME,QC,J5L 1Z6,CAN,4504319999,45.7773495,-74.0397
CARQUEST,764 RUE PRINCIPALE,BERESFORD,NB,E8K 2E7,CAN,5065429090,47.70839,-65.70604
CARQUEST,1710 OAK ST,BLOOMER,WI,54724,USA,7155681330,45.0982490162867,-91.4907213116197
CARQUEST,6209 STATE RT 20,BOUCKVILLE,NY,13310,USA,3158937465,42.88852,-75.58183
CARQUEST,37 SIMCOE STREET,COLLINGWOOD,ON,L9Y 1H5,CAN,7054453550,44.501084,-80.2163491
CARQUEST,848A UNION STREET SOUTH,CONCORD,NC,28025,USA,7047869144,35.3833649981096,-80.5510100217976
CARQUEST,4 ERINVILLE DRIVE,ERIN,ON,N0B 1T0,CAN,5198339785,43.78094,-80.07664
CARQUEST,390 BEATTY LINE,FERGUS,ON,N1M 3R7,CAN,5198431620,43.6979782,-80.3861602
CARQUEST,412 EAST MAIN STREET,BATAVIA,NY,14020,USA,5853437777,42.99571,-78.17515
CARQUEST,420 NE 4TH STREET,GRAND RAPIDS,MN,55744,USA,2183263451,47.2359046591692,-93.5153000027367
CARQUEST,595 10TH STREET,HANOVER,ON,N4N 1R8,CAN,5193644980,44.15352,-81.01674
CARQUEST,727 13TH ST NORTH,HUMBOLDT,IA,50548,USA,(515) 332-5333,42.7291055983956,-94.2268949435327
CARQUEST,4825 RHODE ISLAND AVE,HYATTSVILLE,MD,20781,USA,3017790770,38.94894,-76.94205
CARQUEST,4488 RUE LAVAL,LAC MEGANTIC,QC,G6B 1C3,CAN,8195833450,45.58152,-70.89104
CARQUEST,403 MAIN STREET,LEWISPORTE,NL,A0G 3A0,CAN,7095350005,49.24458,-55.05728
CARQUEST,33 CAVAN STREET EAST,MARKDALE,ON,N0C 1H0,CAN,5199862613,44.3202,-80.64881
CARQUEST,317 MAIN STREET BOX 1160,MATTAWA,ON,P0H1V0,CAN,7057445546,46.31871,-78.70522
CARQUEST,2415 MAIN ST,MILES CITY,MT,59301,USA,4062321910,46.40872,-105.82953
CARQUEST,206020 HIGHWAY 26 - R.R. # 3,MEAFORD,ON,N4L 0A7,CAN,5195382311,0,0
CARQUEST,1010 NORTH MAIN ST,MITCHELL,SD,57301,USA,6059967556,43.71923,-98.0252
CARQUEST,126 CARATOKE HWY,MOYOCK,NC,27958,USA,2524352348,36.54829,-76.19248
CARQUEST,17260 HWY 23 NE,NEW LONDON,MN,56273,USA,3203542034,45.291112,-94.941178
CARQUEST,1321 BOUL. LOUIS-FRECHETTE,NICOLET,QC,J3T 1Y9,CAN,8192934622,46.23563,-72.6073
CARQUEST,256 N. MAIN ST.,SPARTA,NC,28675,USA,3363725545,0,0
CARQUEST,2694 ROUTE 764,DUNCANSVILLE,PA,16635,USA,8146953058,40.4412900000069,-78.4345200000893
CARQUEST,900 S COUNCIL ST.,ATTICA,IN,47918,USA,7657626701,0,0
CARQUEST,808 MAIN STREET,BANDERA,TX,78003,USA,8307963736,29.727270794633,-99.0740740846687
CARQUEST,612 DECATUR ST,BARRY,IL,62312,USA,2173352365,39.69226,-91.04149
CARQUEST,703 12TH STREET,BELLE PLAINE,IA,52208,USA,3194442747,41.89605,-92.2779
CARQUEST,PO BOX 219,BIG BEAR CITY,CA,92314-0219,USA,9095842442,34.2611198425293,-116.845596313477
CARQUEST,706-835-1278,BLAIRSVILLE,GA,30512,USA,7068351278,34.873363494873,-83.9575653076172
CARQUEST,104 WOODGATE DRIVE,BOONVILLE,NY,13309,USA,3159424384,43.483348012617,-75.3033891609457
CARQUEST,823 BUSINESS HIGHWAY 61 NORTH,BOWLING GREEN,MO,63334,USA,5733243344,39.3489153184153,-91.2071244189189
CARQUEST,4630 LAKE ROAD SOUTH,BROCKPORT,NY,14420,USA,5856373322,43.1996250000017,-77.9432900000213
CARQUEST,"2051 S ""E"" ST.",BROKEN BOW,NE,68822,USA,3088722473,0,0
CARQUEST,518 OVERLAND AVE,BURLEY,ID,83318,USA,2086788305,42.538765,-113.79328
CARQUEST,4 NORTH ORANGE STREET,BUTLER,MO,64730,USA,6606793557,38.2585149901368,-94.3432738688052
CARQUEST,1010 OLD EXETER RD,CASSVILLE,MO,65625,USA,4178472611,36.6757749635263,-93.8867500019401
CARQUEST,P.O. BOX 7,CENTERVILLE,IA,52544-0007,USA,6418563275,40.7350425720215,-92.8721542358398
CARQUEST,1516 S BRIDGE STREET,CHARLEVOIX,MI,49720,USA,2315477069,45.30197,-85.26233
CARQUEST,405 N. MAIN ST,CHELSEA,MI,48118,USA,7344753741,42.3199123631465,-84.0206287528131
CARQUEST,187 COLUMBIA ST,CHESTER,SC,29706,USA,8033774191,34.7002247560171,-81.2096997336696
CARQUEST,1930 WEST VALLEY BLVD.,COLTON,CA,92324,USA,8446007278,0,0
CARQUEST,1905 N. PROVIDENCE ROAD,COLUMBIA,MO,65202,USA,5734438765,38.9725641219283,-92.33372948706
CARQUEST,524 LUMBERTON ROAD,COLUMBIA,MS,39429,USA,6017366301,31.2406931556168,-89.8306468828802
CARQUEST,321 HWY 29 NORTH,DANIELSVILLE,GA,30633,USA,7067953510,34.1242749653534,-83.2213149858704
CARQUEST,131 DOYLE STREET,DOYLESTOWN,PA,18901,USA,2153480202,40.3139788006461,-75.1345548942834
CARQUEST,901 MERRITT BLVD.,BALTIMORE,MD,21222,USA,(410) 488-1900,0,0
CARQUEST,129 PARK ROAD,ELMSDALE,NS,B2S 2L3,CAN,9028834970,44.97429,-63.51553
CARQUEST,1401 DENIM DRIVE,ERWIN,NC,28339,USA,9108927480,35.3216500000372,-78.6575949999178
CARQUEST,725 LINCOLN,FENNIMORE,WI,53809,USA,6088223773,42.98509,-90.655
CARQUEST,615 N MAIN,FILLMORE,UT,84631,USA,4357437278,38.9820967304361,-112.32374
CARQUEST,1200 FLORIDA AVENUE,WASHINGTON,DC,20002,USA,2028825800,38.9022150018578,-76.9889599974437
CARQUEST,111 OAK STREET,FREDERIC,WI,54837,USA,7153278575,45.6592319987147,-92.4666737521599
CARQUEST,616 FIRST STREET,GLASGOW,MO,65254,USA,6603382050,39.2236021381907,-92.84751
CARQUEST,614 S COLUMBUS,GOLDENDALE,WA,98620,USA,5097733793,45.81218,-120.8227
CARQUEST,62487 US 40 / BOX107,GRANBY,CO,80446,USA,9708872111,0,0
CARQUEST,369 FEDERAL ST,GREENFIELD,MA,01301,USA,4137733667,42.5994350000157,-72.5953800000626
CARQUEST,1624 CALHOUN ROAD,GREENWOOD,SC,29649,USA,8643965368,34.205475,-82.200916
CARQUEST,208 EAST MAIN STREET,HAZARD,KY,41701,USA,6064363141,37.2474746780182,-83.1809627729786
CARQUEST,238 NORTH MAIN STREET,HIAWASSEE,GA,30546,USA,7068960598,34.9574300003942,-83.7606199944115
CARQUEST,201 E HOPI,HOLBROOK,AZ,86025,USA,9285246868,34.90117,-110.15746
CARQUEST,610 RILEY,HOLLAND,MI,49424,USA,6163993021,42.8266522517175,-86.1260300638306
CARQUEST,1614 MAIN ST,JUNCTION,TX,76849,USA,3254462162,30.4904600122715,-99.7763600182715
CARQUEST,246 EAST MAIN ST,KINGSTREE,SC,29556,USA,8433556171,33.6651150004253,-79.8248850003211
CARQUEST,100 RON MCNAIR,LAKE CITY,SC,29560,USA,8433742071,33.8764841594984,-79.7603584412859
CARQUEST,5131 LAKE ISABELLA BLVD,LAKE ISABELLA,CA,93240,USA,7603792130,35.6400492277766,-118.463940493064
CARQUEST,1373 RESMONDO DRIVE,LAKE WALES,FL,33853,USA,8636761800,27.919252045354,-81.59211
